1,7,700.4008107525398,62.63182881894602,1218.8902048724603,581.1212229388665,1.0,-1,-1,-1
1,6,338.51258721925467,-36.05162176512039,959.7477887573078,585.183579772933,1.0,-1,-1,-1
1,5,139.53794028283266,40.335913915645165,629.9411856937298,530.7391593265423,1.0,-1,-1,-1
1,4,156.26089853015588,240.95416635242154,393.76101309093787,478.45428091320343,1.0,-1,-1,-1
1,3,609.9616670370949,193.64196488865736,985.4943876504051,569.1746855019676,1.0,-1,-1,-1
1,2,185.53056847797882,202.33470666157257,489.0220438267087,505.82618201030243,1.0,-1,-1,-1
1,1,626.4004262509442,269.4735768857098,873.0630747256183,516.136225360384,1.0,-1,-1,-1
2,14,704.3836629665226,68.81371667746009,1214.9149210178525,579.3449747287899,1.0,-1,-1,-1
2,13,344.095337217226,-31.596893007383414,956.200317079649,580.5080868550397,1.0,-1,-1,-1
2,12,135.15002725190874,35.90460488862746,635.0328340762162,535.7874117129351,1.0,-1,-1,-1
2,11,615.6834094869496,198.58563116663709,982.7152721536754,565.6174938333629,1.0,-1,-1,-1
2,10,157.37283183585356,242.59283305655669,392.3495192383652,477.5695204590683,1.0,-1,-1,-1
2,9,186.01736591275895,201.73104999479023,490.4433274466161,506.1570115286473,1.0,-1,-1,-1
2,8,637.7519109142594,276.67885183222813,870.6346857654281,509.56162668339687,1.0,-1,-1,-1
3,20,337.21773518156084,-36.20487224031416,957.4336320059392,584.0110245840642,1.0,-1,-1,-1
3,19,138.57716724717784,38.74989673936537,631.9455378309472,532.1182673231347,1.0,-1,-1,-1
3,18,616.1658360259155,197.52368514700925,988.5265467865845,569.8843959076783,1.0,-1,-1,-1
3,17,163.7548053349717,246.8546588505967,391.46766780955954,474.56752132518454,1.0,-1,-1,-1
3,16,186.64204199752794,202.73518164596544,489.27189843215956,505.36503808059706,1.0,-1,-1,-1
3,15,649.0377265812108,287.6532356144139,872.0837333797267,510.69924241292983,1.0,-1,-1,-1
309,2574,-3.9302607354132135,395.24007215650465,123.03248909137356,469.04563122165166,1.0,-1,-1,-1
310,2574,-4.0173642806563095,393.97505672476666,121.2970716850201,469.9221541128834,1.0,-1,-1,-1
311,2574,-2.7255793891476614,394.10527848635144,118.93509321244028,467.79285654527365,1.0,-1,-1,-1
312,2574,0.02267186306243474,393.8601413884529,122.89049005749348,465.48836119209557,1.0,-1,-1,-1
313,2574,4.41428117673631,394.60758617022356,133.6341534845709,463.25227970402426,1.0,-1,-1,-1
314,2574,11.20733348018436,395.31164183758744,143.87123753156416,462.8788182353096,1.0,-1,-1,-1
315,2574,22.753849747127916,395.9027371311362,163.90435874023166,460.9857987937993,1.0,-1,-1,-1
316,2574,34.42838029073198,397.16789893184813,190.62737644275637,458.477109310661,1.0,-1,-1,-1
317,2574,40.35629802032196,398.8266441791567,215.40933763026544,456.4722055039465,1.0,-1,-1,-1
318,2574,43.85984113978219,400.24764627112046,241.33279264456047,455.13388882463397,1.0,-1,-1,-1
319,2574,42.78549952947688,400.3612808065653,259.23760949479765,454.11959575488885,1.0,-1,-1,-1
320,2574,39.2388166951561,400.2861599388338,270.385162022709,453.5314369583829,1.0,-1,-1,-1
321,2574,37.73852891562112,401.39586364939305,280.74534461511803,450.63566453833664,1.0,-1,-1,-1
322,2574,35.76732811015634,401.9825149125759,288.4714242690245,446.192080148846,1.0,-1,-1,-1
323,2574,34.810644606171536,402.1883035848727,292.902956948774,443.720200900057,1.0,-1,-1,-1
324,2574,35.45527848225271,401.6522760094027,292.55706661191704,439.55991693567273,1.0,-1,-1,-1
325,2574,38.28982162356802,403.03815947991984,290.69692517191436,437.08245600717555,1.0,-1,-1,-1
326,2574,44.46541600591699,402.9006150974001,282.43522218014573,434.05662225393894,1.0,-1,-1,-1
327,2574,56.83707445105519,402.47436914857,271.76266509127606,433.72397348641226,1.0,-1,-1,-1
328,2574,72.45488604277284,401.30366967696943,255.8964396848918,432.22636435169284,1.0,-1,-1,-1
329,2574,89.73440396419959,400.3336285381951,236.1359031824727,430.43196770676917,1.0,-1,-1,-1
464,4101,233.40660580412919,324.30415020553403,369.6392186345312,745.5310522886699,1.0,-1,-1,-1
465,4101,196.1795216514181,322.06142455932195,383.17089126792223,746.8022525666499,1.0,-1,-1,-1
466,4101,169.20506728325506,328.84759453511515,385.8466172981899,739.354744071152,1.0,-1,-1,-1
467,4101,140.63175487584138,335.829398956348,380.88687109791704,732.092351363519,1.0,-1,-1,-1
468,4101,109.9851819021217,343.0043271857747,366.71259650415266,726.5036919291265,1.0,-1,-1,-1
469,4101,75.14245361283525,354.1149494981785,341.07030075322325,716.0559965562013,1.0,-1,-1,-1
470,4101,43.803424858233825,362.52226147287536,336.11837203722155,706.9376323608716,1.0,-1,-1,-1
471,4101,32.0835679614396,370.5573886272093,361.7009145959885,698.8768295919324,1.0,-1,-1,-1
472,4101,15.415301031378675,377.488262557613,372.5330605383018,692.9036129788936,1.0,-1,-1,-1
473,4101,-11.26844082496126,382.5411386721448,334.9497543736839,686.7531740506149,1.0,-1,-1,-1
474,4101,-11.699976866590845,385.24439370104545,339.06505797134275,685.1958800249183,1.0,-1,-1,-1
475,4101,-14.985859358358255,385.49868349227603,333.48370733497796,683.554563477544,1.0,-1,-1,-1
476,4101,-17.072313286793644,384.6724131765243,326.8552762541402,683.9097409583721,1.0,-1,-1,-1
477,4101,-18.71510581591238,382.7859226061219,318.2578435027515,685.14745513365,1.0,-1,-1,-1
478,4101,-22.643989276970387,381.0124995631698,301.3583673302394,686.7233839549501,1.0,-1,-1,-1
479,4101,-25.519323537751802,379.698935585635,282.14616871066295,687.9085168263283,1.0,-1,-1,-1
480,4101,-26.819459377555475,379.76899353052977,263.0076341501758,688.3508963178163,1.0,-1,-1,-1
481,4101,-26.8178045468793,381.21861256874604,244.89796160537207,687.0347627230349,1.0,-1,-1,-1
482,4101,-28.28537330136902,393.4018030469765,224.8826255649554,675.4436362817357,1.0,-1,-1,-1
